50.416	3
23.663	2
33.737	2
76.006	3
5.169	1
92.372	3
69.680	3
112.270	3
137.167	3
1.057	1
126.778	3
22.760	2
53.207	3
105.862	3
80.386	3
78.508	3
70.248	3
41.960	3
31.601	2
131.061	3
131.227	3
88.257	3
121.398	3
128.531	3
15.854	2
30.934	2
32.148	2
11.026	2
2.496	1
39.052	2
113.750	3
70.554	3
82.996	3
41.898	3
94.568	3
28.945	2
94.486	3
46.477	3
109.552	3
67.286	3
99.529	3
78.804	3
60.669	3
0.849	1
122.419	3
109.870	3
134.416	3
134.985	3
10.414	2
87.555	3
39.962	2
24.145	2
128.255	3
57.741	3
6.562	1
39.455	2
2.949	1
70.826	3
39.410	2
79.667	3
114.504	3
60.698	3
74.551	3
62.594	3
35.579	2
70.012	3
101.602	3
55.333	3
136.457	3
5.244	1
130.291	3
35.715	2
11.048	2
59.099	3
101.298	3
75.421	3
0.969	1
91.483	3
2.135	1
116.576	3
139.272	3
72.461	3
11.442	2
138.462	3
14.291	2
28.617	2
41.632	3
135.293	3
106.741	3
128.374	3
21.783	2
0.106	1
30.539	2
134.175	3
48.682	3
108.567	3
33.653	2
65.117	3
51.947	3
41.717	3
43.755	3
79.277	3
89.303	3
33.844	2
111.967	3
132.569	3
64.805	3
103.062	3
113.114	3
83.262	3
31.216	2
70.117	3
72.768	3
36.194	2
58.239	3
1.523	1
63.559	3
132.918	3
17.596	2
79.894	3
13.419	2
101.622	3
54.343	3
134.150	3
45.340	3
37.508	2
97.810	3
24.599	2
127.754	3
64.332	3
96.900	3
23.101	2
67.450	3
44.266	3
124.891	3
107.891	3
70.860	3
87.601	3
88.156	3
136.342	3
61.435	3
29.375	2
5.200	1
30.977	2
78.772	3
126.032	3
73.775	3
132.463	3
48.900	3
136.503	3
96.415	3
95.942	3
56.710	3
32.642	2
91.441	3
45.255	3
117.026	3
108.991	3
88.083	3
43.898	3
89.848	3
137.230	3
33.929	2
77.999	3
5.821	1
10.961	2
6.197	1
43.628	3
88.043	3
101.003	3
100.803	3
0.908	1
104.272	3
98.310	3
113.833	3
62.996	3
14.134	2
31.452	2
8.330	1
51.120	3
6.661	1
89.276	3
134.007	3
4.368	1
41.954	3
105.862	3
36.099	2
77.161	3
5.275	1
19.342	2
7.798	1
8.097	1
53.985	3
52.088	3
22.771	2
115.972	3
0.816	1
5.371	1
80.902	3
79.225	3
92.008	3
132.003	3
15.839	2
104.542	3
127.552	3
38.194	2
97.616	3
100.064	3
125.229	3
0.840	1
17.980	2
8.024	1
35.979	2
49.753	3
83.993	3
67.399	3
84.525	3
138.457	3
59.209	3
91.200	3
14.248	2
78.329	3
104.362	3
9.982	1
0.349	1
116.225	3
4.495	1
131.322	3
46.506	3
118.064	3
11.378	2
26.819	2
64.407	3
11.366	2
45.650	3
105.891	3
59.235	3
119.668	3
96.220	3
79.210	3
8.781	1
116.664	3
100.830	3
74.357	3
27.970	2
114.892	3
24.037	2
14.260	2
117.639	3
60.820	3
116.749	3
104.154	3
70.969	3
51.240	3
3.377	1
39.541	2
134.182	3
61.695	3
65.154	3
106.202	3
89.792	3
41.960	3
95.772	3
64.583	3
50.470	3
48.657	3
19.002	2
79.001	3
8.529	1
89.022	3
47.803	3
10.961	2
72.858	3
9.753	1
40.337	3
110.956	3
110.250	3
126.529	3
31.821	2
43.464	3
137.277	3
80.277	3
129.898	3
38.449	2
52.691	3
52.634	3
61.981	3
139.997	3
86.995	3
71.069	3
39.931	2
34.274	2
40.011	3
112.912	3
23.481	2
95.084	3
4.959	1
97.764	3
19.371	2
64.225	3
25.629	2
114.774	3
50.203	3
21.228	2
121.641	3
19.170	2
122.874	3
80.659	3
0.621	1
133.915	3
35.862	2
66.044	3
4.052	1
11.908	2
79.134	3
111.138	3
65.097	3
16.431	2
36.241	2
0.459	1
28.191	2
35.677	2
4.034	1
1.521	1
31.631	2
90.895	3
94.694	3
2.129	1
5.801	1
127.644	3
54.073	3
58.438	3
74.262	3
77.787	3
64.297	3
57.394	3
7.579	1
100.158	3
90.854	3
35.653	2
116.364	3
1.866	1
25.141	2
29.022	2
2.152	1
17.294	2
55.465	3
6.417	1
61.884	3
52.169	3
71.670	3
19.312	2
106.005	3
64.411	3
81.609	3
57.046	3
96.536	3
0.216	1
8.297	1
4.940	1
91.003	3
6.481	1
116.287	3
49.447	3
129.734	3
95.319	3
13.956	2
8.701	1
42.126	3
86.820	3
37.606	2
13.198	2
23.668	2
51.596	3
105.238	3
33.666	2
44.662	3
20.071	2
67.799	3
9.639	1
84.201	3
1.247	1
122.992	3
2.273	1
26.786	2
125.397	3
92.375	3
61.494	3
88.693	3
60.664	3
115.503	3
94.270	3
20.141	2
78.429	3
77.324	3
9.127	1
2.384	1
39.726	2
12.217	2
28.524	2
137.952	3
4.929	1
91.208	3
29.839	2
81.058	3
24.826	2
45.448	3
46.324	3
19.951	2
2.912	1
37.313	2
38.695	2
19.579	2
127.564	3
57.145	3
63.201	3
73.141	3
45.625	3
119.897	3
89.655	3
21.220	2
0.649	1
97.648	3
32.170	2
106.696	3
132.375	3
50.273	3
96.919	3
93.771	3
75.256	3
82.719	3
35.226	2
120.947	3
9.859	1
106.090	3
9.878	1
56.728	3
68.887	3
94.847	3
87.084	3
41.532	3
125.852	3
1.039	1
74.575	3
83.485	3
111.784	3
45.902	3
4.722	1
129.372	3
44.110	3
42.502	3
76.761	3
124.567	3
22.394	2
97.874	3
46.384	3
33.619	2
109.691	3
114.132	3
130.005	3
89.946	3
50.141	3
103.460	3
115.969	3
7.147	1
88.087	3
88.773	3
56.953	3
22.471	2
75.445	3
24.871	2
20.778	2
110.527	3
100.329	3
124.672	3
86.863	3
73.672	3
60.146	3
19.808	2
1.437	1
76.177	3
60.814	3
19.754	2
78.861	3
69.375	3
9.042	1
52.391	3
12.890	2
119.521	3
14.154	2
44.794	3
33.132	2
84.513	3
19.528	2
43.318	3
138.983	3
65.451	3
83.614	3
114.356	3
28.862	2
54.042	3
100.556	3
81.986	3
49.320	3
57.593	3
79.945	3
1.685	1
136.579	3
0.207	1
116.530	3
110.274	3
34.777	2
38.801	2
12.708	2
95.488	3
99.627	3
107.542	3
0.445	1
79.328	3
107.125	3
64.314	3
16.125	2
53.432	3
87.291	3
15.196	2
35.850	2
71.498	3
46.055	3
117.596	3
118.526	3
21.402	2
49.413	3
5.491	1
19.888	2
58.711	3
60.501	3
35.054	2
101.726	3
7.643	1
10.628	2
45.350	3
17.193	2
86.113	3
2.935	1
111.947	3
97.084	3
38.332	2
1.070	1
3.696	1
132.254	3
77.889	3
72.448	3
61.652	3
51.602	3
7.395	1
102.476	3
40.445	3
23.465	2
72.810	3
36.203	2
121.041	3
120.933	3
107.905	3
4.812	1
52.318	3
87.761	3
99.572	3
30.361	2
53.108	3
120.332	3
73.861	3
69.653	3
4.785	1
134.809	3
10.563	2
100.332	3
100.487	3
15.979	2
2.944	1
133.939	3
18.791	2
113.065	3
25.676	2
7.126	1
16.842	2
98.316	3
70.068	3
106.973	3
50.213	3
20.343	2
113.319	3
81.107	3
32.084	2
105.348	3
36.060	2
92.516	3
129.674	3
81.982	3
41.677	3
120.297	3
19.771	2
105.645	3
108.835	3
49.328	3
64.304	3
38.270	2
56.057	3
58.120	3
88.434	3
107.135	3
16.140	2
114.063	3
89.534	3
113.813	3
131.893	3
103.649	3
8.143	1
124.675	3
49.200	3
26.949	2
50.538	3
137.996	3
55.278	3
43.342	3
43.430	3
44.015	3
67.395	3
12.776	2
68.983	3
77.613	3
76.531	3
7.543	1
4.106	1
45.574	3
17.624	2
24.727	2
129.726	3
110.159	3
24.954	2
136.415	3
130.935	3
89.866	3
2.272	1
23.247	2
5.585	1
54.864	3
5.419	1
45.882	3
55.848	3
44.065	3
79.787	3
1.415	1
7.335	1
23.759	2
51.886	3
97.171	3
119.031	3
109.322	3
133.417	3
73.357	3
26.582	2
121.282	3
75.528	3
20.354	2
94.181	3
135.909	3
126.565	3
124.632	3
8.780	1
62.136	3
65.821	3
31.828	2
20.942	2
104.813	3
130.345	3
5.098	1
43.830	3
125.119	3
54.641	3
131.340	3
90.276	3
33.152	2
131.848	3
122.963	3
76.949	3
139.747	3
7.924	1
16.577	2
7.402	1
130.484	3
41.862	3
22.733	2
46.697	3
2.992	1
126.164	3
106.169	3
91.183	3
95.394	3
120.184	3
18.724	2
37.838	2
55.733	3
21.864	2
38.917	2
82.302	3
135.685	3
132.314	3
34.805	2
57.365	3
38.538	2
40.453	3
115.874	3
11.345	2
113.303	3
91.446	3
59.397	3
1.363	1
41.631	3
124.183	3
68.006	3
42.794	3
79.486	3
87.044	3
26.399	2
105.263	3
13.843	2
48.266	3
118.286	3
77.531	3
133.491	3
19.372	2
128.301	3
111.866	3
135.698	3
96.581	3
54.742	3
83.809	3
3.900	1
137.684	3
32.046	2
66.920	3
113.260	3
20.120	2
4.722	1
26.027	2
37.100	2
81.274	3
134.532	3
29.697	2
41.001	3
130.720	3
6.518	1
101.819	3
101.607	3
37.162	2
53.114	3
46.518	3
95.061	3
13.701	2
21.549	2
12.780	2
91.534	3
97.819	3
71.600	3
27.558	2
15.739	2
21.080	2
20.740	2
34.779	2
105.448	3
106.244	3
24.694	2
81.939	3
92.143	3
2.484	1
121.431	3
30.004	2
55.296	3
65.095	3
89.977	3
80.674	3
114.401	3
43.943	3
38.543	2
9.774	1
126.320	3
138.200	3
120.420	3
56.087	3
23.179	2
62.393	3
27.832	2
133.491	3
6.925	1
21.807	2
50.609	3
117.546	3
122.625	3
133.529	3
122.241	3
109.077	3
82.832	3
16.874	2
126.003	3
7.981	1
109.945	3
115.432	3
15.658	2
91.303	3
103.538	3
137.297	3
4.943	1
14.575	2
77.009	3
65.986	3
51.637	3
25.216	2
65.756	3
52.420	3
135.352	3
25.388	2
115.450	3
11.442	2
119.741	3
101.058	3
103.504	3
35.296	2
122.449	3
75.814	3
77.633	3
65.203	3
55.262	3
71.502	3
26.974	2
39.220	2
113.103	3
59.013	3
99.427	3
105.040	3
112.841	3
119.435	3
32.140	2
117.788	3
63.149	3
36.758	2
138.694	3
95.490	3
70.589	3
19.258	2
86.231	3
1.504	1
111.983	3
26.464	2
131.722	3
53.661	3
120.262	3
21.888	2
124.687	3
139.851	3
70.733	3
88.201	3
16.218	2
0.196	1
58.909	3
51.364	3
35.989	2
101.205	3
121.860	3
75.193	3
19.828	2
92.738	3
27.062	2
59.606	3
72.266	3
98.513	3
9.341	1
25.808	2
34.798	2
8.418	1
124.292	3
122.469	3
49.350	3
32.010	2
0.121	1
36.783	2
86.605	3
126.467	3
133.907	3
16.816	2
118.975	3
96.769	3
7.800	1
92.772	3
22.534	2
20.783	2
92.629	3
38.068	2
80.825	3
9.358	1
39.361	2
33.083	2
38.146	2
94.703	3
138.662	3
36.155	2
112.720	3
8.179	1
76.757	3
40.047	3
85.305	3
13.810	2
0.619	1
85.140	3
88.113	3
130.797	3
48.227	3
28.782	2
4.893	1
2.093	1
59.149	3
137.566	3
46.687	3
30.664	2
8.203	1
102.359	3
83.227	3
22.258	2
135.022	3
0.278	1
51.144	3
126.025	3
114.284	3
93.750	3
123.277	3
120.000	3
3.192	1
22.823	2
3.290	1
84.943	3
21.642	2
17.184	2
35.227	2
14.638	2
135.200	3
37.831	2
33.717	2
73.720	3
125.802	3
134.951	3
112.626	3
26.447	2
28.250	2
131.068	3
109.642	3
94.652	3
109.258	3
117.567	3
38.284	2
117.632	3
17.714	2
26.075	2
105.769	3
55.838	3
85.002	3
30.351	2
23.071	2
47.609	3
123.128	3
105.830	3
59.977	3
92.176	3
37.246	2
63.877	3
34.579	2
9.338	1
128.110	3
17.975	2
134.761	3
52.961	3
55.935	3
104.478	3
27.754	2
75.096	3
97.055	3
23.910	2
97.670	3
38.178	2
137.134	3
113.078	3
0.249	1
4.935	1
130.611	3
0.122	1
31.024	2
0.046	1
9.176	1
35.906	2
97.215	3
123.184	3
115.523	3
69.653	3
104.809	3
56.953	3
91.750	3
60.220	3
26.185	2
24.499	2
30.041	2
116.919	3
46.205	3
111.513	3
98.059	3
33.170	2
106.817	3
108.908	3
44.372	3
22.057	2
70.068	3
122.618	3
74.716	3
124.926	3
130.773	3
111.106	3
51.036	3
10.842	2
60.951	3
59.204	3
139.409	3
91.868	3
92.055	3
49.666	3
43.173	3
79.059	3
70.317	3
12.747	2
28.908	2
10.240	2
54.241	3
108.535	3
86.559	3
12.187	2
108.161	3
44.030	3
23.124	2
41.902	3
1.972	1
36.254	2
37.035	2
43.203	3
53.128	3
99.341	3
33.748	2
130.649	3
77.327	3
72.322	3
90.834	3
32.737	2
6.693	1
59.222	3
26.308	2
26.707	2
125.149	3
95.491	3
81.373	3
64.843	3
80.816	3
4.133	1
11.542	2
135.336	3
58.999	3
87.241	3
49.660	3
42.245	3
110.501	3
98.119	3
66.114	3
24.851	2
42.806	3
92.179	3
72.680	3
44.088	3
68.002	3
17.167	2
85.473	3
77.980	3
130.387	3
138.964	3
139.254	3
84.760	3
107.132	3
6.933	1
40.660	3
120.810	3
13.352	2
22.045	2
20.655	2
77.366	3
128.029	3
11.376	2
28.626	2
30.422	2
60.986	3
86.371	3
25.262	2
55.284	3
29.035	2
38.029	2
18.396	2
37.761	2
74.990	3
119.084	3
130.332	3
60.693	3
134.435	3
47.001	3
2.623	1
104.895	3
31.680	2
44.300	3
45.984	3
96.311	3
117.182	3
96.707	3
43.013	3
90.130	3
30.807	2
98.762	3
5.093	1
130.312	3
84.448	3
129.690	3
36.197	2
130.052	3
28.057	2
19.559	2
40.647	3
73.765	3
57.558	3
78.177	3
31.236	2
30.486	2
21.784	2
47.521	3
13.696	2
101.977	3
92.529	3
44.309	3
122.403	3
124.250	3
74.803	3
12.638	2
14.909	2
67.892	3
111.618	3
12.064	2
12.186	2
88.196	3
25.073	2
2.709	1
53.860	3
14.552	2
108.724	3
93.282	3
42.399	3
122.985	3
76.530	3
94.184	3
81.024	3
38.441	2
66.067	3
117.025	3
106.724	3
59.854	3
7.700	1
81.703	3
101.878	3
87.684	3
29.371	2
89.223	3
104.574	3
116.040	3
10.080	2
75.944	3
39.934	2
32.171	2
110.239	3
72.201	3
96.935	3
48.914	3
6.186	1
138.823	3
118.716	3
42.519	3
118.952	3
87.154	3
48.899	3
135.160	3
74.185	3
134.523	3
23.328	2
68.351	3
6.731	1
112.232	3
24.137	2
95.532	3
111.032	3
100.843	3
19.067	2
124.162	3
47.983	3
13.106	2
61.897	3
8.917	1
19.475	2
57.639	3
106.619	3
27.483	2
96.320	3
95.712	3
50.186	3
102.317	3
29.548	2
36.172	2
102.271	3
112.482	3
121.732	3
132.358	3
16.133	2
37.808	2
80.623	3
123.914	3
21.022	2
5.139	1
128.171	3
52.674	3
43.064	3
23.692	2
0.012	1
98.485	3
106.592	3
127.180	3
106.132	3
58.045	3
115.862	3
133.883	3
11.919	2
96.837	3
94.678	3
115.981	3
130.174	3
124.596	3
22.424	2
44.548	3
6.704	1
95.694	3
94.490	3
7.937	1
134.699	3
72.291	3
128.994	3
8.907	1
114.787	3
10.007	2
116.384	3
95.532	3
87.501	3
111.655	3
85.934	3
29.356	2
102.140	3
17.975	2
87.964	3
130.614	3
13.814	2
35.084	2
21.225	2
17.125	2
127.973	3
131.610	3
67.342	3
0.432	1
109.499	3
49.020	3
63.356	3
128.784	3
85.519	3
112.738	3
127.719	3
117.959	3
37.449	2
53.745	3
117.644	3
137.877	3
27.960	2
7.160	1
56.308	3
121.193	3
66.104	3
128.549	3
27.099	2
79.282	3
67.013	3
58.398	3
14.959	2
73.606	3
68.400	3
63.066	3
51.567	3
56.603	3
132.011	3
102.612	3
53.589	3
48.315	3
112.709	3
72.312	3
70.766	3
126.646	3
28.187	2
136.652	3
60.388	3
58.218	3
67.305	3
56.133	3
3.018	1
63.475	3
126.654	3
13.080	2
54.913	3
65.041	3
34.958	2
58.325	3
129.048	3
68.543	3
122.019	3
130.449	3
5.389	1
96.848	3
73.450	3
31.654	2
107.545	3
101.630	3
135.329	3
92.286	3
56.855	3
54.087	3
46.918	3
54.993	3
48.746	3
7.785	1
49.486	3
98.564	3
13.802	2
67.884	3
25.083	2
52.351	3
53.213	3
17.537	2
74.927	3
53.889	3
110.764	3
27.534	2
108.213	3
32.981	2
107.621	3
71.376	3
6.784	1
14.789	2
26.920	2
102.500	3
58.946	3
34.430	2
89.164	3
46.877	3
106.441	3
27.652	2
118.461	3
40.491	3
16.798	2
7.311	1
33.291	2
28.620	2
137.313	3
97.863	3
59.899	3
10.602	2
32.946	2
75.435	3
83.274	3
91.521	3
87.396	3
86.061	3
37.920	2
78.819	3
21.450	2
43.744	3
37.222	2
30.668	2
128.960	3
35.131	2
102.076	3
51.326	3
94.050	3
4.141	1
133.339	3
28.302	2
81.850	3
28.479	2
127.753	3
7.649	1
106.517	3
49.108	3
63.459	3
60.669	3
10.288	2
4.009	1
37.434	2
10.878	2
64.677	3
37.918	2
84.125	3
16.313	2
53.866	3
64.413	3
85.284	3
2.553	1
73.894	3
39.258	2
83.964	3
122.236	3
83.886	3
42.473	3
53.769	3
8.844	1
92.744	3
28.723	2
14.651	2
118.290	3
103.992	3
16.341	2
15.986	2
39.562	2
136.843	3
56.746	3
32.564	2
120.284	3
87.472	3
1.792	1
24.605	2
13.886	2
95.478	3
18.801	2
25.917	2
57.741	3
37.947	2
32.208	2
2.487	1
92.754	3
60.916	3
135.855	3
36.787	2
137.006	3
21.086	2
55.937	3
22.602	2
92.561	3
26.621	2
81.441	3
134.798	3
9.643	1
50.487	3
88.232	3
134.795	3
33.260	2
68.266	3
38.491	2
96.312	3
46.960	3
47.939	3
92.119	3
70.205	3
132.841	3
5.816	1
75.943	3
125.164	3
90.446	3
77.129	3
7.126	1
23.221	2
119.591	3
59.746	3
33.921	2
58.739	3
100.186	3
48.160	3
11.751	2
36.353	2
2.717	1
108.534	3
50.668	3
116.048	3
135.149	3
44.673	3
101.209	3
31.829	2
136.086	3
19.921	2
62.692	3
102.154	3
21.017	2
137.448	3
3.578	1
28.733	2
53.046	3
130.118	3
25.187	2
19.498	2
82.467	3
64.255	3
1.002	1
100.587	3
82.830	3
105.362	3
121.831	3
33.573	2
51.057	3
110.856	3
79.334	3
63.751	3
9.610	1
51.765	3
77.466	3
53.865	3
3.707	1
84.233	3
25.296	2
102.746	3
108.857	3
55.729	3
124.646	3
55.585	3
122.996	3
68.270	3
66.103	3
42.226	3
67.086	3
102.582	3
31.233	2
94.127	3
134.070	3
40.356	3
27.576	2
8.995	1
116.762	3
93.438	3
134.163	3
30.340	2
109.719	3
